,name,seed,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,online/beta_ref,online_states/step,citation_states/alpha,_runtime,train/step,online/beta,learning/step,actor/idhp_w_1,eval/theta_sq_error,online_states/alpha,eval/phi,eval/phi_ref,learning/rewards,citation_states/q,citation_states/he,citation_states/phi,_step,eval/reward,online/nmae,online/theta,online/mean_error,eval/de,eval/beta_sq_error,citation_states/theta,online/phi,online_states/q,online_states/ye,online_states/phi,citation_inputs/da,online/theta_ref,citation_inputs/step,eval/theta_ref,online_states/V,online/action_de,online_states/he,online/phi_ref,online_states/xe,online_states/psi,eval/nmae,online_states/r,sac_improvement,online/action_da,online/action_dr,sac_hybrid,eval/beta_ref,actor/idhp_w_0,citation_states/ye,citation_states/p,citation_inputs/dr,sac_only,eval/beta,_timestamp,eval/theta,citation_states/V,eval/da,citation_inputs/de,online_states/theta,citation_states/step,online_states/beta,citation_states/psi,online/phi_sq_error,online/beta_sq_error,citation_states/xe,online/theta_sq_error,eval/dr,actor/idhp_w_2,online_states/p,citation_states/r,eval/phi_sq_error,_wandb,eval/step,online/step,citation_states/beta
14,royal-sweep-31,1,IDHPSAC,0.1,0.001,SAC-citation/firm-feather-173,exp1_hold,0.8,0.8,0,9950,0.05567405342638477,12.726377964019775,9950,0.002231896683011686,9950,-0.0008864070987328887,0.017847470328638995,0.05434687156961199,0.0058097496589870285,0.0,-0.0003098530778100409,-7.648086552946422e-05,1552.4161656731335,0.0058097496589870285,9580,-0.06697668295027533,0.06727274342337441,0.03437371700036089,0.052980313370857755,-0.038586825132369995,0.0031629173050719737,0.00736177516645433,0.002227605746570375,-8.158955277492811e-06,-512.7654621176924,0.002227605746570375,-0.02850264310836792,0.03490658503988659,9950,0.03490658503988659,89.1923180572674,-0.025073617696762085,1589.440565977543,0.0,8808.263027312549,-0.24032061153291165,0.15848010253179978,-0.0032021654874979668,9.120735910842535,-0.009388923645019531,0.05374819040298462,6.7272743423374415,0,1.0002505779266355,-4999.990427182027,0.00010041027836559022,0.16663041710853577,15.84801025317998,0.00736177516645433,1686049696.887519,0.10485646227428112,89.03025100783984,-0.02850264310836792,-0.038586825132369995,0.002231896683011686,9950,0.03437371700036089,-1.4324318999336247,1.8100034994087858e-05,0.0002907173234399466,6510.971069047642,1.0357193760064422e-06,0.16663041710853577,-0.0013258944964036343,6.20738189810149e-06,-0.013737983301941757,0.00012311687786285315,{'runtime': 12},9950,9950,0.10485646227428112
15,rosy-sweep-30,5,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.8,0,9950,0.05906195288771587,12.573362112045288,9950,-0.002719965012298403,9950,0.0,0.01190812911849821,0.05133941445499294,-0.21264823892215037,-0.1845515065112372,-0.001215654730710305,0.00977203085753538,1556.0924471188814,-0.21264823892215037,9580,-0.08440670168111898,0.04204335159971739,0.009675708944167395,0.010859670756458613,-0.03421276807785034,0.00854089658651691,0.012097353255890567,-0.1976374112764333,0.01991351962752983,990.4203982158936,-0.1976374112764333,-0.03517252206802368,0.0,9950,0.0,89.15679791895238,-0.032608985900878906,1492.6922751308025,-0.1866243304896529,8809.691424699336,0.041670802333932326,0.1455064965244197,-0.024586324949419047,10.34631449247023,-0.03395640850067139,0.019718468189239505,4.204335159971739,0,0.9998704791069032,-3140.041083002719,0.092115568147174,0.09801164269447328,14.550649652441969,0.012097353255890567,1686049675.570166,0.05713738889647922,88.98825191711902,-0.03517252206802368,-0.03421276807785034,-0.002719965012298403,9950,0.009675708944167395,-0.9212372964297932,0.00044240538582270814,0.0004317669275955037,8005.036354807052,0.0003414824172920931,0.09801164269447328,0.0006157650495879352,0.14898816500063392,-0.0330120059492738,0.0026706941516567596,{'runtime': 12},9950,9950,0.05713738889647922
16,elated-sweep-29,5,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_fixed_sin,0.8,0.8,0,9950,0.05522800130901545,12.85755181312561,9950,-0.010642504875138936,9950,6.0058060626033694e-05,0.03960059590998086,0.05155386484289197,-0.12122543802767809,-0.02644481602307201,-0.007803730270330847,0.0031583587266265957,1563.5658607171722,-0.12122543802767809,9580,-0.14325563071533348,0.16834457329513655,-0.040884131255068464,0.03062953724778631,-0.03335490822792053,0.0025752790748895453,0.006642793935542105,-0.015331788752685187,-0.004640118443978378,-33.474051078770856,-0.015331788752685187,-0.03855085372924805,-0.02748775933618656,9950,-0.02644481602307201,89.40751109889835,-0.02535232901573181,1440.246387972055,-0.02748775933618656,8875.963094399747,0.06156312694666139,0.21490487531577732,-0.014164939154482137,4.656030202064077,0.0009966492652893066,-0.04207676649093628,16.834457329513654,0,0.9999457597732544,-4691.561202422656,0.07376715176577162,0.11415231227874756,21.49048753157773,0.006642793935542105,1686049654.7168388,0.07722880475048549,89.00529385007242,-0.03855085372924805,-0.03335490822792053,-0.010642504875138936,9950,-0.040884131255068464,-1.346569464961025,0.0005389916488631574,0.006610136892902847,6808.221978195984,0.0006546017285648428,0.11415231227874756,0.0027794442139565945,0.05930672093534202,-0.015335755153485411,0.03240745238981846,{'runtime': 12},9950,9950,0.07722880475048549
17,fragrant-sweep-28,5,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_hold,0.8,0.8,0,9950,0.0545904215625619,12.67725706100464,9950,7.900477806828769e-05,9950,0.0,0.0028592261417144677,0.05362016721482809,-0.008685473263127791,0.0,-3.791592835861848e-06,8.822129930263687e-05,1544.1825727249145,-0.008685473263127791,9580,-0.03546625870423284,0.02627386833296553,0.035798509179673664,0.005469112392399341,-0.0288831889629364,0.0013205237861168653,0.004756765534770616,-0.00037959182476837434,-2.799676040202889e-05,-1531.9520112851335,-0.00037959182476837434,-0.01718050241470337,0.03490658503988659,9950,0.03490658503988659,89.19903925662993,-0.024641305208206177,1497.5603813202763,0.0,8701.386902366017,-0.38830370302801126,0.07751187655605694,-0.0036657980538369857,5.123800822309141,-0.009792923927307127,0.05599546432495117,2.6273868332965526,0,0.9999702572822572,-3467.5799641343306,4.258843648138112e-05,0.09953802824020386,7.751187655605694,0.004756765534770616,1686049633.342088,0.0629043185354428,89.11535660405164,-0.01718050241470337,-0.0288831889629364,7.900477806828769e-05,9950,0.035798509179673664,-0.9042988849209428,5.255771267734794e-07,3.642750721793817e-07,7871.42452789132,2.901740636908987e-06,0.09953802824020386,0.00055889185750857,6.9790153049504345e-06,-0.008713402496572152,0.00027516280679522754,{'runtime': 12},9950,9950,0.0629043185354428
18,vocal-sweep-27,4,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.8,0,9950,0.05906195288771587,13.419059038162231,9950,0.002383836841795387,9950,0.0,0.01190812911849821,0.05968771672504565,-0.21264823892215037,-0.1845515065112372,-0.0023373757299495353,0.00977203085753538,1556.0924471188814,-0.21264823892215037,9580,-0.08440670168111898,0.04889354640411209,0.020843918024592963,0.011477057932830263,-0.03421276807785034,0.00854089658651691,0.012097353255890567,-0.1973673775205285,0.052673681818169664,787.0892138219775,-0.1973673775205285,-0.03517252206802368,0.0,9950,0.0,89.15364442756804,-0.04247751832008362,1483.556464901418,-0.1866243304896529,8830.64995053297,0.0068326517206763,0.1455064965244197,-0.0364354513140282,9.66129501203076,-0.04153233766555786,0.044004201889038086,4.8893546404112085,0,0.9999341368675232,-3140.041083002719,0.092115568147174,0.09801164269447328,14.550649652441969,0.012097353255890567,1686049611.773058,0.05713738889647922,88.98825191711902,-0.03517252206802368,-0.03421276807785034,0.002383836841795387,9950,0.020843918024592963,-0.9212372964297932,0.00042097636069538474,0.0003316467860150603,8005.036354807052,0.00158475258323909,0.09801164269447328,0.0003525124629959464,0.1931393370864115,-0.0330120059492738,0.0026706941516567596,{'runtime': 12},9950,9950,0.05713738889647922
19,worldly-sweep-26,4,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_fixed_sin,0.8,0.8,0,9950,0.05522800130901545,13.575377941131592,9950,0.0005561353915281909,9950,0.0,0.03960059590998086,0.05789755195581219,-0.12122543802767809,-0.02644481602307201,-0.0004260476152483705,0.0031583587266265957,1563.5658607171722,-0.12122543802767809,9580,-0.14325563071533348,0.1519585285327923,-0.032528875664628636,0.019530649672776738,-0.03335490822792053,0.0025752790748895453,0.006642793935542105,-0.03678517476848098,0.008525149632689999,14.398048555134045,-0.03678517476848098,-0.03855085372924805,-0.02748775933618656,9950,-0.02644481602307201,89.43232473529417,-0.02759319543838501,1464.3371069161817,-0.02748775933618656,8876.593450993541,0.022984254351085417,0.21490487531577732,-0.012969862212786587,6.294634678298502,-0.004046201705932617,-0.03196856379508972,15.195852853279227,0,0.9997474551200868,-4691.561202422656,0.07376715176577162,0.11415231227874756,21.49048753157773,0.006642793935542105,1686049581.721962,0.07722880475048549,89.00529385007242,-0.03855085372924805,-0.03335490822792053,0.0005561353915281909,9950,-0.032528875664628636,-1.346569464961025,0.00031530236547277536,1.8050274278209186e-05,6808.221978195984,9.269497549738598e-05,0.11415231227874756,-0.00029665621696040034,0.06126774668204163,-0.015335755153485411,0.03240745238981846,{'runtime': 12},9950,9950,0.07722880475048549
20,misunderstood-sweep-25,4,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_hold,0.8,0.8,0,9950,0.0545904215625619,13.2957022190094,9950,0.0007319546425490647,9950,0.0,0.0028592261417144677,0.05368942361467098,-0.008685473263127791,0.0,-3.539190145759206e-05,8.822129930263687e-05,1544.1825727249145,-0.008685473263127791,9580,-0.03546625870423284,0.028275788865908733,0.035406604672630626,0.004005218333526809,-0.0288831889629364,0.0013205237861168653,0.004756765534770616,0.0009384825623877532,-3.700078587369655e-06,-1706.0737027763505,0.0009384825623877532,-0.01718050241470337,0.03490658503988659,9950,0.03490658503988659,89.19453825191478,-0.024686753749847412,1505.6729098905787,0.0,8662.84913819298,-0.4008767446669554,0.07751187655605694,-0.0034801695461237725,4.9236087690148205,-0.00967615842819214,0.055363476276397705,2.8275788865908735,0,1.000115990638733,-3467.5799641343306,4.258843648138112e-05,0.09953802824020386,7.751187655605694,0.004756765534770616,1686049560.3974552,0.0629043185354428,89.11535660405164,-0.01718050241470337,-0.0288831889629364,0.0007319546425490647,9950,0.035406604672630626,-0.9042988849209428,3.2125890185742533e-06,3.1267350173167736e-05,7871.42452789132,9.119622658500698e-07,0.09953802824020386,0.0006651029689237475,1.8992187017687465e-06,-0.008713402496572152,0.00027516280679522754,{'runtime': 12},9950,9950,0.0629043185354428
21,stellar-sweep-24,3,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.8,0,9950,0.05906195288771587,12.55029010772705,9950,0.023705624956206792,9950,0.0,0.01190812911849821,0.07735080331749716,-0.21264823892215037,-0.1845515065112372,-0.03494693192421887,0.00977203085753538,1556.0924471188814,-0.21264823892215037,9580,-0.08440670168111898,0.05290564485970687,0.023010577414930834,0.012622333907093289,-0.03421276807785034,0.00854089658651691,0.012097353255890567,-0.17887148178755005,0.026578233169252508,843.7458951756736,-0.17887148178755005,-0.03517252206802368,0.0,9950,0.0,89.16607233747305,-0.0226651132106781,1481.458164104048,-0.1866243304896529,8828.77099982069,-0.007527019822564557,0.1455064965244197,-0.02763776037008544,9.26008516647128,-0.02120274305343628,0.02220270037651062,5.290564485970687,0,0.999908208847046,-3140.041083002719,0.092115568147174,0.09801164269447328,14.550649652441969,0.012097353255890567,1686049538.588335,0.05713738889647922,88.98825191711902,-0.03517252206802368,-0.03421276807785034,0.023705624956206792,9950,0.023010577414930834,-0.9212372964297932,0.00021924281662984456,0.032796353316180506,8005.036354807052,0.0019313357914085172,0.09801164269447328,0.0007499102503061295,0.12651166243033865,-0.0330120059492738,0.0026706941516567596,{'runtime': 12},9950,9950,0.05713738889647922
22,smart-sweep-23,3,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_fixed_sin,0.8,0.8,0,9950,0.05522800130901545,12.925298929214478,9950,0.004498845092907103,9950,0.0,0.03960059590998086,0.05714244777555525,-0.12122543802767809,-0.02644481602307201,-0.001648994455017676,0.0031583587266265957,1563.5658607171722,-0.12122543802767809,9580,-0.14325563071533348,0.14795779500671075,-0.03590778526616581,0.010131503968382454,-0.03335490822792053,0.0025752790748895453,0.006642793935542105,-0.03506077994463301,0.003042824994811913,450.74960088722247,-0.03506077994463301,-0.03855085372924805,-0.02748775933618656,9950,-0.02644481602307201,89.2210683657055,-0.02706131339073181,1491.4929352218105,-0.02748775933618656,8865.92201664878,0.04746340173213167,0.21490487531577732,-0.015174288201482438,6.694708030906657,-0.0041776299476623535,-0.03487294912338257,14.795779500671074,0,0.9998185038566588,-4691.561202422656,0.07376715176577162,0.11415231227874756,21.49048753157773,0.006642793935542105,1686049517.711583,0.07722880475048549,89.00529385007242,-0.03855085372924805,-0.03335490822792053,0.004498845092907103,9950,-0.03590778526616581,-1.346569464961025,0.00020919005433150736,0.0011812037500326209,6808.221978195984,0.0002586006506535476,0.11415231227874756,0.001585124060511589,0.0653405242810449,-0.015335755153485411,0.03240745238981846,{'runtime': 12},9950,9950,0.07722880475048549
23,worthy-sweep-22,3,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_hold,0.8,0.8,0,9950,0.0545904215625619,12.90079402923584,9950,0.0005945813835551029,9950,0.0,0.0028592261417144677,0.053754783830540574,-0.008685473263127791,0.0,-0.0004137157793351421,8.822129930263687e-05,1544.1825727249145,-0.008685473263127791,9580,-0.03546625870423284,0.05597832937992144,0.03621151856950783,0.005140483602973749,-0.0288831889629364,0.0013205237861168653,0.004756765534770616,-0.010298701182190494,4.935458857617649e-05,-2290.3480553734316,-0.010298701182190494,-0.01718050241470337,0.03490658503988659,9950,0.03490658503988659,89.19156004405521,-0.02483600378036499,1507.6318779103233,0.0,8486.97972525087,-0.5368080919467357,0.07751187655605694,-0.0048053500903790045,2.15335471761355,-0.0099448561668396,0.05683186650276184,5.597832937992144,0,1.0001795291900637,-3467.5799641343306,4.258843648138112e-05,0.09953802824020386,7.751187655605694,0.004756765534770616,1686049496.262491,0.0629043185354428,89.11535660405164,-0.01718050241470337,-0.0288831889629364,0.0005945813835551029,9950,0.03621151856950783,-0.9042988849209428,0.0003868723306701559,2.0632191140266692e-05,7871.42452789132,6.211257524719466e-06,0.09953802824020386,6.089868111303076e-05,8.967902040658754e-06,-0.008713402496572152,0.00027516280679522754,{'runtime': 12},9950,9950,0.0629043185354428
24,lucky-sweep-21,2,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.8,0,9950,0.05906195288771587,12.740442991256714,9950,0.018651153952957363,9950,0.0,0.01190812911849821,0.0762110165069295,-0.21264823892215037,-0.1845515065112372,-0.02219615773524903,0.00977203085753538,1556.0924471188814,-0.21264823892215037,9580,-0.08440670168111898,0.048428503801256635,0.022528267793435343,0.01194320129264068,-0.03421276807785034,0.00854089658651691,0.012097353255890567,-0.19006396977857667,0.029809312864547233,1362.8893018243125,-0.19006396977857667,-0.03517252206802368,0.0,9950,0.0,89.237832694362,-0.021376490592956543,1484.6119540742343,-0.1866243304896529,8753.465121002127,0.0807963843559915,0.1455064965244197,-0.032529150056741014,9.707799272316304,-0.023942768573760983,0.029249578714370728,4.842850380125664,0,0.9995360970497132,-3140.041083002719,0.092115568147174,0.09801164269447328,14.550649652441969,0.012097353255890567,1686049474.758959,0.05713738889647922,88.98825191711902,-0.03517252206802368,-0.03421276807785034,0.018651153952957363,9950,0.022528267793435343,-0.9212372964297932,4.315474526189423e-05,0.02030178161886492,8005.036354807052,0.0018512213711222168,0.09801164269447328,0.00019567371055018157,0.1403644182924006,-0.0330120059492738,0.0026706941516567596,{'runtime': 12},9950,9950,0.05713738889647922
25,stellar-sweep-20,2,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_fixed_sin,0.8,0.8,0,9950,0.05522800130901545,12.663456201553345,9950,0.005699835709892224,9950,0.0,0.03960059590998086,0.05907636011331363,-0.12122543802767809,-0.02644481602307201,-0.0024529792259217406,0.0031583587266265957,1563.5658607171722,-0.12122543802767809,9580,-0.14325563071533348,0.1508908741555849,-0.03538810009920728,0.01046526329523998,-0.03335490822792053,0.0025752790748895453,0.006642793935542105,-0.03698895737872636,0.008242522854208803,431.94337326016694,-0.03698895737872636,-0.03855085372924805,-0.02748775933618656,9950,-0.02644481602307201,89.28356128446845,-0.028866469860076904,1477.4459771153845,-0.02748775933618656,8870.622919350486,0.08465392758810299,0.21490487531577732,-0.017365589105543294,6.401400116019243,-0.00439608097076416,-0.03369933366775513,15.089087415558488,0,0.9996858835220336,-4691.561202422656,0.07376715176577162,0.11415231227874756,21.49048753157773,0.006642793935542105,1686049453.6314182,0.07722880475048549,89.00529385007242,-0.03855085372924805,-0.03335490822792053,0.005699835709892224,9950,-0.03538810009920728,-1.346569464961025,0.00032927555965764306,0.0018960396445999188,6808.221978195984,0.00022766402166417903,0.11415231227874756,0.0010591009631752968,0.0650763302699373,-0.015335755153485411,0.03240745238981846,{'runtime': 12},9950,9950,0.07722880475048549
26,smooth-sweep-19,2,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_hold,0.8,0.8,0,9950,0.0545904215625619,12.6963951587677,9950,0.0008922097531618554,9950,0.0,0.0028592261417144677,0.05369637597444668,-0.008685473263127791,0.0,-4.896548628427548e-05,8.822129930263687e-05,1544.1825727249145,-0.008685473263127791,9580,-0.03546625870423284,0.023613000628868407,0.03489265968600837,0.0040433445524283825,-0.0288831889629364,0.0013205237861168653,0.004756765534770616,0.0008290719316144162,-3.182957831312747e-06,-1323.4210934795524,0.0008290719316144162,-0.01718050241470337,0.03490658503988659,9950,0.03490658503988659,89.19347363885606,-0.024649053812026978,1506.8618874432157,0.0,8738.224764167502,-0.35255106297278604,0.07751187655605694,-0.0034396729344908,5.389887592718853,-0.009536385536193848,0.054561346769332886,2.3613000628868406,0,0.9999075531959534,-3467.5799641343306,4.258843648138112e-05,0.09953802824020386,7.751187655605694,0.004756765534770616,1686049432.5202932,0.0629043185354428,89.11535660405164,-0.01718050241470337,-0.0288831889629364,0.0008922097531618554,9950,0.03489265968600837,-0.9042988849209428,2.5071896131662283e-06,4.645758935225237e-05,7871.42452789132,7.07318856877833e-10,0.09953802824020386,0.0008279887260869145,3.3474721127274605e-06,-0.008713402496572152,0.00027516280679522754,{'runtime': 12},9950,9950,0.0629043185354428
27,azure-sweep-18,1,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.8,0.8,0,9950,0.05906195288771587,12.722819089889526,9950,-0.0074365914874419585,9950,0.0,0.01190812911849821,0.04735104657210475,-0.21264823892215037,-0.1845515065112372,-0.007638421636157423,0.00977203085753538,1556.0924471188814,-0.21264823892215037,9580,-0.08440670168111898,0.038498132299982384,0.013746450851068587,0.009851034689070467,-0.03421276807785034,0.00854089658651691,0.012097353255890567,-0.21856655118305443,0.011992141817543907,833.9322375335321,-0.21856655118305443,-0.03517252206802368,0.0,9950,0.0,89.14130888500661,-0.03500199317932129,1483.9928901111937,-0.1866243304896529,8826.066949811353,0.007038047121287162,0.1455064965244197,-0.02313632830137849,10.70083642244373,-0.046350836753845215,0.02335989475250244,3.8498132299982384,0,0.9996787905693054,-3140.041083002719,0.092115568147174,0.09801164269447328,14.550649652441969,0.012097353255890567,1686049410.889228,0.05713738889647922,88.98825191711902,-0.03517252206802368,-0.03421276807785034,-0.0074365914874419585,9950,0.013746450851068587,-0.9212372964297932,0.0037216280581297287,0.00322753223384661,8005.036354807052,0.0006892613441810843,0.09801164269447328,0.0003983780916314572,0.15667378703621895,-0.0330120059492738,0.0026706941516567596,{'runtime': 12},9950,9950,0.05713738889647922
28,noble-sweep-17,1,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_fixed_sin,0.8,0.8,0,9950,0.05522800130901545,12.852888107299805,9950,-0.007055496177162251,9950,4.933113814331591e-05,0.03960059590998086,0.048753462778578845,-0.12122543802767809,-0.02644481602307201,-0.003706899878710721,0.0031583587266265957,1563.5658607171722,-0.12122543802767809,9580,-0.14325563071533348,0.16507184252393728,-0.03539924974921216,0.03072126014818692,-0.03335490822792053,0.0025752790748895453,0.006642793935542105,-0.014949994488979691,-0.00844552068835965,-641.3789778551293,-0.014949994488979691,-0.03855085372924805,-0.02748775933618656,9950,-0.02644481602307201,89.2280199706052,-0.021455109119415283,1452.4576439911289,-0.02748775933618656,8844.443831588465,-0.04310004840151079,0.21490487531577732,-0.014931877289353392,4.983303279184003,-0.0027059316635131836,-0.03389480710029602,16.507184252393728,0,0.9999008774757384,-4691.561202422656,0.07376715176577162,0.11415231227874756,21.49048753157773,0.006642793935542105,1686049389.9787111,0.07722880475048549,89.00529385007242,-0.03855085372924805,-0.03335490822792053,-0.007055496177162251,9950,-0.03539924974921216,-1.346569464961025,0.0005733806011995995,0.002905212203749832,6808.221978195984,0.00022830707376128928,0.11415231227874756,0.0019239119719713928,0.06260682902256448,-0.015335755153485411,0.03240745238981846,{'runtime': 12},9950,9950,0.07722880475048549
