,name,seed,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,online/phi_ref,citation_states/xe,citation_states/psi,eval/nmae,sac_improvement,learning/rewards,eval/phi_sq_error,citation_states/phi,citation_states/alpha,eval/de,eval/reward,eval/beta_ref,online_states/r,online/action_dr,citation_states/theta,eval/phi,citation_states/p,online_states/phi,online_states/psi,citation_states/step,train/step,online_states/q,online/nmae,online_states/he,online/phi_sq_error,online_states/xe,online_states/step,citation_states/beta,_runtime,online_states/V,online_states/ye,online_states/alpha,online/beta_ref,citation_inputs/da,_wandb,eval/beta,sac_hybrid,online/beta,learning/step,online/action_de,citation_states/r,citation_states/he,eval/dr,sac_only,_timestamp,eval/phi_ref,online/action_da,eval/beta_sq_error,online_states/theta,online_states/p,citation_states/q,eval/theta,online/phi,online/step,actor/idhp_w_1,actor/idhp_w_2,online/theta,citation_inputs/dr,eval/theta_sq_error,online/beta_sq_error,online/mean_error,online_states/beta,_step,eval/step,actor/idhp_w_0,eval/theta_ref,citation_states/V,online/theta_ref,citation_inputs/de,citation_inputs/step,citation_states/ye,online/theta_sq_error,eval/da
14,confused-sweep-31,1,IDHPDSAC,0.1,0.001,DSAC-citation/vague-hill-35,exp1_hold,0.8,0.8,0.0,5034.319148684257,-1.8847010344288773,0.1886688399879441,15.975004555207082,-0.00031990339360129556,5.25189647159662e-06,0.0011999321801452834,0.056106606127753034,-0.0459781289100647,-0.06445329339479244,0,-0.0032435846516088,0.05363073945045471,0.0006539412956999588,0.0011999321801452834,9.760442531608303e-06,0.0019630969787580014,-0.30300933532076263,9950,9950,-7.95389041937103e-06,0.02891879443587324,1536.977368107726,1.4056793493466028e-05,8772.904610992508,9950,0.1323338841913152,12.717718124389648,89.18485269261207,-952.7796839315348,0.05394896445471144,0,-0.0359920859336853,{'runtime': 11},0.0006539412956999588,2.8918794435873236,0.002284282912863546,9950,-0.024846315383911133,-0.01818435459650189,1494.712765588372,0.21051648259162903,18.866883998794407,1686049802.6921442,0.0,-0.009371340274810793,2.495745317497581e-05,0.002284282912863546,5.608205001082558e-06,-1.834688436807434e-05,0.1323338841913152,0.0019630969787580014,9950,3.6000194086227566e-05,0.0,0.03430458243039057,0.21051648259162903,0.03462295107595133,0.00030452469736724953,0.004937595261909356,0.03430458243039057,9580,9950,0.9998258948326112,0.03490658503988659,88.99579202888562,0.03490658503988659,-0.0459781289100647,9950,-5886.831186225673,1.3219027405800204e-06,-0.0359920859336853
15,rich-sweep-30,5,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,8864.015270942462,-0.1531109891118845,0.053316060472984254,3.429850514527047,-0.000834196761062691,0.0077499366087136895,-0.23168365412335315,0.058964099528793015,-0.028666675090789795,-0.04798492580332833,0,-0.02709333566132677,0.010961681604385376,0.00293500739360924,-0.23168365412335315,0.07529167588311522,-0.1818160514302671,0.007500625437936029,9950,9950,0.013597630527336224,0.01901755532771379,1503.9148563282736,8.432999709426571e-05,8850.01046698491,9950,0.01754016538022121,12.75060224533081,89.2915971793286,595.7316050673917,0.06106196302482021,0,-0.021815001964569092,{'runtime': 12},0.00293500739360924,1.9017555327713789,0.003575815400960131,9950,-0.029034852981567383,-0.03174155077255686,1506.8124654088165,0.04141417145729065,5.3316060472984255,1686049780.9558651,-0.1845515065112372,-0.006351053714752197,0.0005027373334400213,0.003575815400960131,0.049998934831141296,0.010435042404815374,0.01754016538022121,-0.1818160514302671,9950,9.990393664338626e-06,0.0,0.0009984680433468285,0.04141417145729065,0.0011221996349859685,0.0007462303686124885,0.0008032121678079036,0.0009984680433468285,9580,9950,1.000164270401001,0.0,89.1716656406118,0.0,-0.028666675090789795,9950,-111.01269126690993,3.636395355936765e-06,-0.021815001964569092
16,stellar-sweep-29,5,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,8757.123946811527,-0.321293366244709,0.12968989254520535,1.2637236479209122,-0.0016779572706976129,0.001338492599791399,-0.04612289854522162,0.0536144912216235,-0.02403905987739563,-0.04940652241175804,0,-0.016301591191245135,-0.03318825364112854,0.0024211990791170464,-0.04612289854522162,0.04661620405196651,-0.04070408773656333,0.13007717355771584,9950,9950,0.0007722142339636665,0.11705265606599624,1484.73621671823,0.0006371246358388729,8864.72507799556,9950,0.02179988906240946,12.698827981948853,89.31757150397118,531.2596445298184,0.05511990456582156,0,-0.01574230194091797,{'runtime': 11},0.0024211990791170464,11.705265606599625,-0.003049813499237211,9950,-0.025471389293670654,-0.003147938886648679,1516.1199953562443,0.029858648777008057,12.968989254520537,1686049760.417214,-0.02644481602307201,0.0014250874519348145,0.00034212415530256017,-0.003049813499237211,0.044129337820250525,0.0001147546568295253,0.02179988906240946,-0.04070408773656333,9950,4.025729504064657e-05,0.0,-0.03917229520255076,0.029858648777008057,0.008674603896568545,0.0005428368264044365,0.004770662772650707,-0.03917229520255076,9580,9950,1.0001510381698608,-0.02644481602307201,89.1724895673042,-0.02748775933618656,-0.02403905987739563,9950,-1193.740447031984,0.0004979958084543035,-0.01574230194091797
17,revived-sweep-28,5,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_hold,0.8,0.8,0.0,8764.073730331156,-0.3024487730582194,0.014434550147673107,-0.4311937447730261,-3.848605839925169e-06,6.003152082454601e-06,0.001282886677828589,0.053699641037641486,-0.024304181337356567,-0.006330595907896166,0,-0.003664893558819863,0.056019127368927,0.0007599510229121311,0.001282886677828589,4.843189485446446e-06,-0.0003677060168835038,-0.4077345817737185,9950,9950,-6.08225626425647e-06,0.018746487595403368,1504.203958694592,4.931786054309015e-07,8664.515583788549,9950,0.029285199010817605,12.425174236297607,89.19990114249136,-1664.0360748404787,0.05367018025445101,0,-0.008001565933227539,{'runtime': 11},0.0007599510229121311,1.8746487595403367,7.879360276254546e-05,9950,-0.024677366018295288,-0.002821628547397299,1513.4315042739634,0.04578197002410889,1.4434550147673106,1686049738.6939552,0.0,-0.009791076183319092,3.370497007205225e-05,7.879360276254546e-05,-4.338443210245958e-06,4.583522695496534e-07,0.029285199010817605,-0.0003677060168835038,9950,-0.0002013845078181475,0.0,0.035812440722888854,0.04578197002410889,0.00011526290879862104,3.623303014369185e-07,0.0016968663415442636,0.035812440722888854,9580,9950,0.9980726838111876,0.03490658503988659,89.2008015891871,0.03490658503988659,-0.024304181337356567,9950,-1190.5261068779173,2.9930969330573488e-06,-0.008001565933227539
18,scarlet-sweep-27,4,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,8864.015270942462,-0.1531109891118845,0.053316060472984254,2.778638334653225,-0.003343088567544919,0.0077499366087136895,-0.23168365412335315,0.058964099528793015,-0.028666675090789795,-0.04798492580332833,0,-0.018249506334439225,0.007565140724182129,0.00293500739360924,-0.23168365412335315,0.07529167588311522,-0.169082962773622,0.010923597777118694,9950,9950,0.022055003925695697,0.025529677126452,1496.458883666539,0.001122353488387214,8844.181444043825,9950,0.01754016538022121,12.489404916763306,89.23459080748172,678.5931474014722,0.0532867338580449,0,-0.021815001964569092,{'runtime': 11},0.00293500739360924,2.5529677126452004,-0.005918495328864084,9950,-0.028678715229034424,-0.03174155077255686,1506.8124654088165,0.04141417145729065,5.3316060472984255,1686049718.057111,-0.1845515065112372,-0.02571803331375122,0.0005027373334400213,-0.005918495328864084,0.11843798498957628,0.010435042404815374,0.01754016538022121,-0.169082962773622,9950,2.7333300749887712e-05,0.0,0.006954835694248381,0.04141417145729065,0.0011221996349859685,0.0020443034257237045,0.0011137368323276234,0.006954835694248381,9580,9950,1.0003817081451416,0.0,89.1716656406118,0.0,-0.028666675090789795,9950,-111.01269126690993,0.00017643165343400109,-0.021815001964569092
19,exalted-sweep-26,4,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,8757.123946811527,-0.321293366244709,0.12968989254520535,0.851628503904859,-0.002153475915745281,0.001338492599791399,-0.04612289854522162,0.0536144912216235,-0.02403905987739563,-0.04940652241175804,0,-0.017623532572269177,-0.03051474690437317,0.0024211990791170464,-0.04612289854522162,0.04661620405196651,-0.0492167633871588,0.1172202208394934,9950,9950,0.00023399809495548411,0.12117360750615676,1489.310327332682,0.0017221952899978403,8861.599237307186,9950,0.02179988906240946,12.514305830001833,89.27399225327586,589.5926840002415,0.05504319615001004,0,-0.01574230194091797,{'runtime': 11},0.0024211990791170464,12.117360750615676,-0.001112098690494256,9950,-0.02533593773841858,-0.003147938886648679,1516.1199953562443,0.029858648777008057,12.968989254520537,1686049696.574684,-0.02644481602307201,-7.873773574829102e-05,0.00034212415530256017,-0.001112098690494256,0.04903378951475738,0.0001147546568295253,0.02179988906240946,-0.0492167633871588,9950,6.936389399925247e-05,0.0,-0.03740994741739524,0.029858648777008057,0.008674603896568545,7.217875667065419e-05,0.004168946648455426,-0.03740994741739524,9580,9950,1.0000221729278564,-0.02644481602307201,89.1724895673042,-0.02748775933618656,-0.02403905987739563,9950,-1193.740447031984,0.0003591018690767865,-0.01574230194091797
20,stilted-sweep-25,4,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_hold,0.8,0.8,0.0,8764.073730331156,-0.3024487730582194,0.014434550147673107,-0.40184974311611343,-3.603164578375291e-05,6.003152082454601e-06,0.001282886677828589,0.053699641037641486,-0.024304181337356567,-0.006330595907896166,0,-0.003479506488075841,0.05538797378540039,0.0007599510229121311,0.001282886677828589,4.843189485446446e-06,0.0009494832700060156,-0.36569144051186353,9950,9950,-3.7761107631584417e-06,0.01845304757883424,1508.298299492988,3.288345100963237e-06,8720.372023125594,9950,0.029285199010817605,12.335246801376345,89.19481995064743,-1399.8989235634383,0.05370952628448769,0,-0.008001565933227539,{'runtime': 11},0.0007599510229121311,1.845304757883424,0.0007378688039271602,9950,-0.024700164794921875,-0.002821628547397299,1513.4315042739634,0.04578197002410889,1.4434550147673106,1686049674.6847098,0.0,-0.00968027114868164,3.370497007205225e-05,0.0007378688039271602,1.8620570991618617e-06,4.583522695496534e-07,0.029285199010817605,0.0009494832700060156,9950,-0.0002047737070824951,0.0,0.035421906146984115,0.04578197002410889,0.00011526290879862104,3.1774669117164546e-05,0.0018986751507644075,0.035421906146984115,9580,9950,0.9981640577316284,0.03490658503988659,89.2008015891871,0.03490658503988659,-0.024304181337356567,9950,-1190.5261068779173,9.686315656251302e-07,-0.008001565933227539
21,hopeful-sweep-24,3,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,8864.015270942462,-0.1531109891118845,0.053316060472984254,2.6377731626906367,-0.007967925170110746,0.0077499366087136895,-0.23168365412335315,0.058964099528793015,-0.028666675090789795,-0.04798492580332833,0,-0.020283995173976603,0.011301904916763306,0.00293500739360924,-0.23168365412335315,0.07529167588311522,-0.1457823627477737,-0.01568460415758112,9950,9950,0.04320583366189733,0.02693832884607789,1495.5101794771929,0.006084376374640233,8851.948275208862,9950,0.01754016538022121,12.45906400680542,89.3637131573529,566.9452181491782,0.05964290691114742,0,-0.021815001964569092,{'runtime': 11},0.00293500739360924,2.693832884607789,-0.005330329073405307,9950,-0.03754329681396485,-0.03174155077255686,1506.8124654088165,0.04141417145729065,5.3316060472984255,1686049654.267623,-0.1845515065112372,-0.02389007806777954,0.0005027373334400213,-0.005330329073405307,0.1253660743436434,0.010435042404815374,0.01754016538022121,-0.1457823627477737,9950,4.740371514344588e-05,0.0,0.00786047506287586,0.04141417145729065,0.0011221996349859685,0.001658176595601808,0.0011888311099152412,0.00786047506287586,9580,9950,1.0004109144210815,0.0,89.1716656406118,0.0,-0.028666675090789795,9950,-111.01269126690993,0.0002253721998687046,-0.021815001964569092
22,sweepy-sweep-23,3,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,8757.123946811527,-0.321293366244709,0.12968989254520535,1.8877854596513437,-0.0016724618207082924,0.001338492599791399,-0.04612289854522162,0.0536144912216235,-0.02403905987739563,-0.04940652241175804,0,-0.017470829895763026,-0.03085145354270935,0.0024211990791170464,-0.04612289854522162,0.04661620405196651,-0.046091726919728335,0.04672842209210137,9950,9950,-0.0010490116861412236,0.11081203794869192,1499.9003914415605,0.0012624491771124865,8873.15046958619,9950,0.02179988906240946,12.519313097000122,89.23839350687346,224.61716893232892,0.05482981715955978,0,-0.01574230194091797,{'runtime': 11},0.0024211990791170464,11.081203794869191,0.0008026547616881679,9950,-0.02513149380683899,-0.003147938886648679,1516.1199953562443,0.029858648777008057,12.968989254520537,1686049631.815341,-0.02644481602307201,0.0006725192070007324,0.00034212415530256017,0.0008026547616881679,0.046508411218783526,0.0001147546568295253,0.02179988906240946,-0.046091726919728335,9950,4.928599810227752e-05,0.0,-0.03759217518033622,0.029858648777008057,0.008674603896568545,3.759934773478845e-05,0.003894203438273557,-0.03759217518033622,9580,9950,1.0006296634674072,-0.02644481602307201,89.1724895673042,-0.02748775933618656,-0.02403905987739563,9950,-1193.740447031984,0.00037241329586101775,-0.01574230194091797
23,proud-sweep-22,3,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_hold,0.8,0.8,0.0,8764.073730331156,-0.3024487730582194,0.014434550147673107,-2.660421414904558,-0.0004146067477806773,6.003152082454601e-06,0.001282886677828589,0.053699641037641486,-0.024304181337356567,-0.006330595907896166,0,-0.004804724226937567,0.05683404207229614,0.0007599510229121311,0.001282886677828589,4.843189485446446e-06,-0.01030637471273384,-0.48399355981147313,9950,9950,4.945020758930923e-05,0.04103876429671869,1511.7204081764996,0.000387449060214814,8598.345230001665,9950,0.029285199010817605,13.1090829372406,89.19205193021163,-1826.648748224566,0.05378583285903537,0,-0.008001565933227539,{'runtime': 12},0.0007599510229121311,4.103876429671869,0.0005990214640438532,9950,-0.02485412359237671,-0.002821628547397299,1513.4315042739634,0.04578197002410889,1.4434550147673106,1686049603.096096,0.0,-0.009945034980773926,3.370497007205225e-05,0.0005990214640438532,9.189681677880382e-06,4.583522695496534e-07,0.029285199010817605,-0.01030637471273384,9950,-0.00011316499876556918,0.0,0.03621203776295025,0.04578197002410889,0.00011526290879862104,2.094148651622615e-05,0.002441153199262429,0.03621203776295025,9580,9950,0.9990530610084534,0.03490658503988659,89.2008015891871,0.03490658503988659,-0.024304181337356567,9950,-1190.5261068779173,6.216201049637174e-06,-0.008001565933227539
24,toasty-sweep-21,2,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,8864.015270942462,-0.1531109891118845,0.053316060472984254,2.538069541757356,-0.01492385317061226,0.0077499366087136895,-0.23168365412335315,0.058964099528793015,-0.028666675090789795,-0.04798492580332833,0,-0.02121735872933924,0.01215040683746338,0.00293500739360924,-0.23168365412335315,0.07529167588311522,-0.13676719905506282,0.0423361502551233,9950,9950,0.04468890056743001,0.027935365055410697,1497.9631867747366,0.009066868776018895,8828.251175281404,9950,0.01754016538022121,13.41106390953064,89.57279769613328,823.4955882059384,0.061742261112595447,0,-0.021815001964569092,{'runtime': 12},0.00293500739360924,2.7935365055410695,-0.009765537993691807,9950,-0.03965729475021362,-0.03174155077255686,1506.8124654088165,0.04141417145729065,5.3316060472984255,1686049581.1536288,-0.1845515065112372,-0.02602344751358032,0.0005027373334400213,-0.009765537993691807,0.13973193787646676,0.010435042404815374,0.01754016538022121,-0.13676719905506282,9950,6.173880683491006e-05,0.0,0.008937214874390729,0.04141417145729065,0.0011221996349859685,0.005565639672683362,0.0012585641983643436,0.008937214874390729,9580,9950,1.0004229545593262,0.0,89.1716656406118,0.0,-0.028666675090789795,9950,-111.01269126690993,0.00029134472191000223,-0.021815001964569092
25,proud-sweep-20,2,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,8757.123946811527,-0.321293366244709,0.12968989254520535,0.9676425828133262,-0.001895520293455048,0.001338492599791399,-0.04612289854522162,0.0536144912216235,-0.02403905987739563,-0.04940652241175804,0,-0.01720359195357471,-0.03139403462409973,0.0024211990791170464,-0.04612289854522162,0.04661620405196651,-0.04801458460485378,0.0819510578609854,9950,9950,-0.000607736275507104,0.1200134667170721,1486.6995541890576,0.001536902532820868,8872.132729998217,9950,0.02179988906240946,13.224159955978394,89.2528909506214,391.9259722784269,0.05495484332158132,0,-0.01574230194091797,{'runtime': 12},0.0024211990791170464,12.001346671707209,-7.703952625392959e-05,9950,-0.02513831853866577,-0.003147938886648679,1516.1199953562443,0.029858648777008057,12.968989254520537,1686049559.708496,-0.02644481602307201,-1.5437602996826172e-05,0.00034212415530256017,-7.703952625392959e-05,0.049940963095652095,0.0001147546568295253,0.02179988906240946,-0.04801458460485378,9950,4.835989238927141e-05,0.0,-0.03739846737461537,0.029858648777008057,0.008674603896568545,3.463777166540026e-07,0.003965909680380463,-0.03739846737461537,9580,9950,1.00017511844635,-0.02644481602307201,89.1724895673042,-0.02748775933618656,-0.02403905987739563,9950,-1193.740447031984,0.0003582713829175263,-0.01574230194091797
26,fresh-sweep-19,2,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_hold,0.8,0.8,0.0,8764.073730331156,-0.3024487730582194,0.014434550147673107,-0.2848848025523658,-5.0735098743618847e-05,6.003152082454601e-06,0.001282886677828589,0.053699641037641486,-0.024304181337356567,-0.006330595907896166,0,-0.00343840290048562,0.05455803871154785,0.0007599510229121311,0.001282886677828589,4.843189485446446e-06,0.00082336197573419,-0.3890976280787073,9950,9950,-3.166201976024076e-06,0.017283398173196764,1511.1921310853097,2.4727736755449884e-06,8677.988559168409,9950,0.029285199010817605,12.654954195022585,89.1938790567956,-1608.7021161543166,0.05372949700950142,0,-0.008001565933227539,{'runtime': 12},0.0007599510229121311,1.7283398173196765,0.000909364645732967,9950,-0.02466893196105957,-0.002821628547397299,1513.4315042739634,0.04578197002410889,1.4434550147673106,1686049537.870073,0.0,-0.009535551071166992,3.370497007205225e-05,0.000909364645732967,3.397897525061186e-06,4.583522695496534e-07,0.029285199010817605,0.00082336197573419,9950,-0.00013804249465465546,0.0,0.034889688321716295,0.04578197002410889,0.00011526290879862104,4.826128369228617e-05,0.0013975292279197996,0.034889688321716295,9580,9950,0.9982860088348388,0.03490658503988659,89.2008015891871,0.03490658503988659,-0.024304181337356567,9950,-1190.5261068779173,1.0413757876877901e-09,-0.008001565933227539
27,royal-sweep-18,1,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_pseudo_random_sin,0.8,0.8,-0.1866243304896529,8864.015270942462,-0.1531109891118845,0.053316060472984254,3.267587579742025,-0.003556579107790514,0.0077499366087136895,-0.23168365412335315,0.058964099528793015,-0.028666675090789795,-0.04798492580332833,0,-0.019312422888216732,0.0007177889347076416,0.00293500739360924,-0.23168365412335315,0.07529167588311522,-0.18285595376684577,-0.013189998855955697,9950,9950,0.01703879605810468,0.020640184675564006,1495.4037524076612,5.179780786790087e-05,8854.751873017294,9950,0.01754016538022121,12.578592777252195,89.2721130090407,537.6491665910958,0.05382038095002575,0,-0.021815001964569092,{'runtime': 12},0.00293500739360924,2.0640184675564006,-0.007730501666891898,9950,-0.027164101600646973,-0.03174155077255686,1506.8124654088165,0.04141417145729065,5.3316060472984255,1686049517.283975,-0.1845515065112372,-0.027371227741241455,0.0005027373334400213,-0.007730501666891898,0.13055536993721592,0.010435042404815374,0.01754016538022121,-0.18285595376684577,9950,3.324386852909811e-05,0.0,0.0021645314735814435,0.04141417145729065,0.0011221996349859685,0.003487691752342989,0.0007391886709812572,0.0021645314735814435,9580,9950,1.0002776384353638,0.0,89.1716656406118,0.0,-0.028666675090789795,9950,-111.01269126690993,1.708954757962447e-05,-0.021815001964569092
28,divine-sweep-17,1,IDHPDSAC,0.1,0.001,DSAC-citation/smart-durian-34,exp1_fixed_sin,0.8,0.8,-0.02748775933618656,8757.123946811527,-0.321293366244709,0.12968989254520535,1.517006906216702,-0.0008161877016004071,0.001338492599791399,-0.04612289854522162,0.0536144912216235,-0.02403905987739563,-0.04940652241175804,0,-0.01603208464311898,-0.02947783470153809,0.0024211990791170464,-0.04612289854522162,0.04661620405196651,-0.03932449914504521,0.08180455954386597,9950,9950,-0.0008831306286760348,0.11451982348303834,1495.5170372496157,0.0005110541952763139,8871.014271628263,9950,0.02179988906240946,12.459439039230348,89.23963084054664,348.1850171644265,0.05446327415928294,0,-0.01574230194091797,{'runtime': 11},0.0024211990791170464,11.451982348303831,-4.6614156497644695e-05,9950,-0.024590134620666504,-0.003147938886648679,1516.1199953562443,0.029858648777008057,12.968989254520537,1686049495.819263,-0.02644481602307201,0.0013133883476257324,0.00034212415530256017,-4.6614156497644695e-05,0.04031760676156473,0.0001147546568295253,0.02179988906240946,-0.03932449914504521,9950,4.1676994442241266e-05,0.0,-0.0366321191921223,0.029858648777008057,0.008674603896568545,1.2681142938113285e-07,0.004311112975602753,-0.0366321191921223,9580,9950,1.0006749629974363,-0.02644481602307201,89.1724895673042,-0.02748775933618656,-0.02403905987739563,9950,-1193.740447031984,0.000305006694894712,-0.01574230194091797
