,name,agent,lr_a_high,lr_c_high,sac_model,task_train,discount_factor,discount_factor_model,_timestamp,nmae_improvement,_step,_wandb,_runtime,sac_nmae,idhp_nmae
99,easy-sweep-101,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808855.345783,13.299299983270158,0.0,{'runtime': 6},6.774557113647461,20.585377984797297,7.286078001527139
100,radiant-sweep-100,IDHPSAC,0.7,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808839.0278242,15.427545042481269,0.0,{'runtime': 6},6.650092124938965,20.585377984797297,5.157832942316031
101,denim-sweep-99,IDHPSAC,0.0005,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808824.204754,-18.774390208704887,0.0,{'runtime': 6},7.073858976364136,14.965543983462323,33.73993419216721
102,revived-sweep-98,IDHPSAC,0.5,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808807.739464,9.754244383591534,0.0,{'runtime': 6},6.717682123184204,14.965543983462323,5.21129959987079
103,bumbling-sweep-97,IDHPSAC,0.9,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808791.703664,15.061512966264756,0.0,{'runtime': 6},6.6517980098724365,20.585377984797297,5.5238650185325415
104,olive-sweep-96,IDHPSAC,0.001,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808777.05524,-14.040959921973636,0.0,{'runtime': 6},7.13941502571106,14.965543983462323,29.00650390543596
105,leafy-sweep-95,IDHPSAC,1e-05,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808760.713921,-106.87286159542644,0.0,{'runtime': 6},6.937464952468872,16.011297433609993,122.88415902903644
106,earthy-sweep-94,IDHPSAC,0.7,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808744.588501,15.185442550258164,0.0,{'runtime': 6},6.937474966049194,20.585377984797297,5.399935434539134
107,silver-sweep-93,IDHPSAC,0.0001,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808729.062598,-12.606665144217333,0.0,{'runtime': 6},6.658742904663086,20.585377984797297,33.19204312901463
108,lunar-sweep-92,IDHPSAC,0.5,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808712.698417,8.307826972463268,0.0,{'runtime': 5},6.486454963684082,16.011297433609993,7.703470461146725
109,upbeat-sweep-91,IDHPSAC,0.0001,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808697.354248,-12.404644882152835,0.0,{'runtime': 6},7.083142995834351,20.585377984797297,32.990022866950135
110,earnest-sweep-90,IDHPSAC,5e-05,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808680.977909,-72.77110565715647,0.0,{'runtime': 6},6.875591039657593,16.011297433609993,88.78240309076646
111,worthy-sweep-89,IDHPSAC,0.005,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808666.165254,-4.082671734907434,0.0,{'runtime': 6},7.037597894668579,14.965543983462323,19.048215718369757
112,restful-sweep-88,IDHPSAC,0.001,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808649.865794,-12.564832065604866,0.0,{'runtime': 6},6.863353967666626,14.965543983462323,27.53037604906719
113,usual-sweep-87,IDHPSAC,0.001,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808634.6549911,-11.53279266266003,0.0,{'runtime': 6},6.809386253356934,14.965543983462323,26.49833664612235
114,azure-sweep-86,IDHPSAC,1e-05,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808618.380356,-107.22029056575772,0.0,{'runtime': 6},6.723210096359253,16.011297433609993,123.2315879993677
115,pleasant-sweep-85,IDHPSAC,0.4,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808601.257658,14.0406905231052,0.0,{'runtime': 6},6.806946039199829,20.585377984797297,6.544687461692098
116,sweet-sweep-84,IDHPSAC,0.6,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808577.946452,9.79342720806718,0.0,{'runtime': 6},10.845316886901855,16.011297433609993,6.217870225542812
117,helpful-sweep-83,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808558.0165,15.160703750415507,0.0,{'runtime': 6},6.820745944976807,20.585377984797297,5.424674234381791
118,bumbling-sweep-82,IDHPSAC,0.5,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808541.823655,10.619319630943094,0.0,{'runtime': 6},6.756689786911011,14.965543983462323,4.346224352519229
119,dauntless-sweep-81,IDHPSAC,0.5,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808525.9809542,9.173678992258324,0.0,{'runtime': 6},6.819242238998413,16.011297433609993,6.83761844135167
120,atomic-sweep-80,IDHPSAC,0.005,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808510.779787,-10.494155003042778,0.0,{'runtime': 6},6.62191104888916,16.011297433609993,26.50545243665277
121,giddy-sweep-79,IDHPSAC,0.2,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808495.168223,12.09190130886556,0.0,{'runtime': 6},7.1464879512786865,20.585377984797297,8.493476675931738
122,charmed-sweep-78,IDHPSAC,0.8,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808479.1193118,10.380523283604017,0.0,{'runtime': 6},7.040399789810181,16.011297433609993,5.630774150005977
123,helpful-sweep-77,IDHPSAC,5e-05,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808462.684153,-12.934496704934844,0.0,{'runtime': 6},6.84247899055481,20.585377984797297,33.51987468973214
124,legendary-sweep-76,IDHPSAC,0.2,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808448.26613,8.52395317923846,0.0,{'runtime': 6},7.871245861053467,14.965543983462323,6.441590804223864
125,ethereal-sweep-75,IDHPSAC,0.4,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808431.344537,9.412377694260748,0.0,{'runtime': 6},7.183154106140137,16.011297433609993,6.5989197393492445
126,good-sweep-74,IDHPSAC,0.05,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808416.380057,8.085759675515511,0.0,{'runtime': 6},7.229367017745972,14.965543983462323,6.879784307946812
127,astral-sweep-73,IDHPSAC,0.2,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808399.847946,9.583100479887868,0.0,{'runtime': 6},6.639286041259766,14.965543983462323,5.382443503574455
128,true-sweep-72,IDHPSAC,0.01,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808384.622338,-1.9780183378691856,0.0,{'runtime': 6},7.0234081745147705,14.965543983462323,16.94356232133151
129,comic-sweep-71,IDHPSAC,5e-05,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,,,,,,,
130,lucky-sweep-70,IDHPSAC,0.001,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808353.3690188,-31.984527140625016,0.0,{'runtime': 6},7.049797773361206,16.011297433609993,47.99582457423501
131,devoted-sweep-69,IDHPSAC,0.9,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808337.734661,15.415664465694586,0.0,{'runtime': 6},7.362519025802612,20.585377984797297,5.169713519102711
132,usual-sweep-68,IDHPSAC,0.4,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808321.2887,14.320895856121265,0.0,{'runtime': 6},6.93104887008667,20.585377984797297,6.264482128676034
133,sweet-sweep-67,IDHPSAC,0.0001,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808306.160442,-68.07836785299588,0.0,{'runtime': 6},6.902947187423706,16.011297433609993,84.08966528660588
134,tough-sweep-66,IDHPSAC,0.6,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808290.2142122,10.941851606124132,0.0,{'runtime': 6},6.985819101333618,14.965543983462323,4.023692377338192
135,devoted-sweep-65,IDHPSAC,1e-05,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808273.7819688,-28.44556131085359,0.0,{'runtime': 6},6.638432741165161,14.965543983462323,43.41110529431592
136,eternal-sweep-64,IDHPSAC,0.0005,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808259.160577,-61.82298501894681,0.0,{'runtime': 6},7.576457977294922,16.011297433609993,77.8342824525568
137,laced-sweep-63,IDHPSAC,0.0001,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808242.149858,-27.252218086700537,0.0,{'runtime': 6},6.705583095550537,14.965543983462323,42.21776207016286
138,sparkling-sweep-62,IDHPSAC,0.2,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808226.3358111,8.657615725615033,0.0,{'runtime': 5},6.163161039352417,14.965543983462323,6.307928257847291
139,divine-sweep-61,IDHPSAC,0.01,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808210.581835,-3.6552549589172223,0.0,{'runtime': 5},6.4249961376190186,16.011297433609993,19.666552392527215
140,efficient-sweep-60,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808194.143447,8.771468873382855,0.0,{'runtime': 5},6.152251958847046,14.965543983462323,6.19407511007947
141,elated-sweep-59,IDHPSAC,0.4,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808179.446641,9.904784404054292,0.0,{'runtime': 5},6.504301071166992,14.965543983462323,5.060759579408031
142,autumn-sweep-58,IDHPSAC,0.6,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808163.698935,16.08997657309571,0.0,{'runtime': 6},6.820954084396362,20.585377984797297,4.495401411701586
143,celestial-sweep-57,IDHPSAC,0.4,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808147.077784,10.22768509547446,0.0,{'runtime': 5},6.194514989852905,16.011297433609993,5.783612338135532
144,legendary-sweep-56,IDHPSAC,0.001,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808131.130816,-43.56592429105477,0.0,{'runtime': 5},6.122148036956787,16.011297433609993,59.57722172466477
145,fallen-sweep-55,IDHPSAC,0.001,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808115.244454,-41.886900133906394,0.0,{'runtime': 5},6.119627952575684,16.011297433609993,57.898197567516384
146,stoic-sweep-54,IDHPSAC,0.4,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808100.3592708,8.210163467171135,0.0,{'runtime': 5},6.134544849395752,14.965543983462323,6.755380516291189
147,swift-sweep-53,IDHPSAC,0.9,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808084.531119,10.63165685383346,0.0,{'runtime': 5},6.4437150955200195,14.965543983462323,4.333887129628863
148,clean-sweep-52,IDHPSAC,0.1,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808068.673339,9.023945080593162,0.0,{'runtime': 6},6.528811931610107,14.965543983462323,5.9415989028691625
149,confused-sweep-51,IDHPSAC,0.05,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808053.726612,8.656295325383189,0.0,{'runtime': 5},6.496750831604004,14.965543983462323,6.3092486580791345
150,colorful-sweep-50,IDHPSAC,0.05,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685808037.43569,2.1084222963246972,0.0,{'runtime': 5},6.4376068115234375,20.585377984797297,18.4769556884726
151,vivid-sweep-49,IDHPSAC,0.001,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685808021.328536,-12.609974580769338,0.0,{'runtime': 5},6.3229639530181885,14.965543983462323,27.57551856423166
152,happy-sweep-48,IDHPSAC,0.01,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685808005.124544,0.6605811049022989,0.0,{'runtime': 5},6.132052898406982,16.011297433609993,15.350716328707694
153,dark-sweep-47,IDHPSAC,0.3,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807990.349422,-4.469729104818899,0.0,{'runtime': 5},6.317586898803711,16.011297433609993,20.481026538428893
154,gallant-sweep-46,IDHPSAC,0.5,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807974.438129,14.344474031833592,0.0,{'runtime': 5},6.4059529304504395,20.585377984797297,6.240903952963705
155,royal-sweep-45,IDHPSAC,0.7,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807958.677972,9.188837581981144,0.0,{'runtime': 6},6.634106159210205,14.965543983462323,5.776706401481181
156,icy-sweep-44,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807942.919117,9.907557972555624,0.0,{'runtime': 6},6.78847599029541,14.965543983462323,5.057986010906699
157,splendid-sweep-43,IDHPSAC,0.5,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807927.076812,8.51752990305578,0.0,{'runtime': 6},6.882925033569336,16.011297433609993,7.493767530554214
158,helpful-sweep-42,IDHPSAC,0.005,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807911.5186088,-5.192008143552343,0.0,{'runtime': 6},6.470645904541016,16.011297433609993,21.203305577162336
159,youthful-sweep-41,IDHPSAC,0.05,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807895.628165,8.909990243252276,0.0,{'runtime': 6},6.757230043411255,14.965543983462323,6.055553740210048
160,fast-sweep-40,IDHPSAC,0.3,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807879.931255,10.216909774114118,0.0,{'runtime': 6},7.002329111099243,16.011297433609993,5.794387659495875
161,solar-sweep-39,IDHPSAC,0.7,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807864.846037,9.677668175792569,0.0,{'runtime': 6},6.931128978729248,16.011297433609993,6.3336292578174245
162,toasty-sweep-38,IDHPSAC,0.3,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807848.400866,9.00870471201587,0.0,{'runtime': 6},6.837540149688721,14.965543983462323,5.956839271446454
163,youthful-sweep-37,IDHPSAC,0.005,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807833.199908,-16.18475202755294,0.0,{'runtime': 6},6.87303900718689,20.585377984797297,36.77013001235024
164,smooth-sweep-36,IDHPSAC,0.2,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807815.8231711,8.560955586981242,0.0,{'runtime': 6},6.620094060897827,14.965543983462323,6.404588396481081
165,devoted-sweep-35,IDHPSAC,0.9,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807789.293785,15.359053423805385,0.0,{'runtime': 6},6.991513013839722,20.585377984797297,5.226324560991912
166,deep-sweep-34,IDHPSAC,0.5,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807775.240836,15.908317947370032,0.0,{'runtime': 6},7.066526174545288,20.585377984797297,4.677060037427263
167,earthy-sweep-33,IDHPSAC,0.01,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807751.896968,-7.974788760834873,0.0,{'runtime': 6},6.871478796005249,20.585377984797297,28.56016674563217
168,swept-sweep-32,IDHPSAC,0.05,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807736.616236,6.628733584395819,0.0,{'runtime': 6},6.734299898147583,16.011297433609993,9.382563849214174
169,tough-sweep-31,IDHPSAC,0.05,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807721.368098,7.02926104990283,0.0,{'runtime': 6},7.389352083206177,16.011297433609993,8.982036383707163
170,morning-sweep-30,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807705.481127,10.697981356197044,0.0,{'runtime': 6},6.732026100158691,14.965543983462323,4.267562627265279
171,morning-sweep-29,IDHPSAC,0.005,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807689.6305869,-2.554002898506015,0.0,{'runtime': 6},7.250467777252197,14.965543983462323,17.51954688196834
172,iconic-sweep-28,IDHPSAC,1e-05,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807672.8171442,-14.161856159960877,0.0,{'runtime': 6},6.69163703918457,20.585377984797297,34.747234144758174
173,glamorous-sweep-27,IDHPSAC,0.2,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807657.622668,8.285012178081184,0.0,{'runtime': 6},6.708086013793945,14.965543983462323,6.68053180538114
174,exalted-sweep-26,IDHPSAC,0.0001,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807641.205788,-27.60208696014412,0.0,{'runtime': 5},6.156328916549683,14.965543983462323,42.567630943606446
175,vibrant-sweep-25,IDHPSAC,0.0001,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807625.3499,-12.96740154604536,0.0,{'runtime': 5},6.144622087478638,20.585377984797297,33.552779530842656
176,earthy-sweep-24,IDHPSAC,0.4,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807609.485645,15.519282671726495,0.0,{'runtime': 5},6.212172031402588,20.585377984797297,5.066095313070802
177,dazzling-sweep-23,IDHPSAC,0.005,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807593.666425,-2.5826940528476907,0.0,{'runtime': 5},6.2998740673065186,14.965543983462323,17.548238036310014
178,snowy-sweep-22,IDHPSAC,0.7,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807577.562731,9.85502614098396,0.0,{'runtime': 5},6.240373134613037,16.011297433609993,6.156271292626033
179,silver-sweep-21,IDHPSAC,0.001,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807562.4975832,-13.466390309321696,0.0,{'runtime': 5},6.157658100128174,20.585377984797297,34.05176829411899
180,devoted-sweep-20,IDHPSAC,0.8,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807546.5575218,15.621411051418615,0.0,{'runtime': 5},6.185220718383789,20.585377984797297,4.96396693337868
181,fanciful-sweep-19,IDHPSAC,0.01,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807530.722933,-3.156150331338292,0.0,{'runtime': 5},6.303884029388428,20.585377984797297,23.74152831613559
182,divine-sweep-18,IDHPSAC,0.5,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807514.7378922,-1.500345451395095,0.0,{'runtime': 5},6.540555238723755,16.011297433609993,17.511642885005088
183,devout-sweep-17,IDHPSAC,0.5,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807499.722371,14.344474031833592,0.0,{'runtime': 6},6.5271689891815186,20.585377984797297,6.240903952963705
184,apricot-sweep-16,IDHPSAC,0.05,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807483.867733,10.73043107403327,0.0,{'runtime': 6},6.598099946975708,20.585377984797297,9.854946910764028
185,warm-sweep-15,IDHPSAC,0.8,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807467.541642,9.907557972555624,0.0,{'runtime': 5},6.304096937179565,14.965543983462323,5.057986010906699
186,lunar-sweep-14,IDHPSAC,0.1,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807451.578173,7.008958928334545,0.0,{'runtime': 5},6.322418928146362,16.011297433609993,9.002338505275448
187,ruby-sweep-13,IDHPSAC,0.01,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807435.6992772,-4.7384775855074395,0.0,{'runtime': 5},6.324482202529907,20.585377984797297,25.323855570304737
188,fragrant-sweep-12,IDHPSAC,0.3,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807420.020073,11.464143169598165,0.0,{'runtime': 6},6.529220819473267,14.965543983462323,3.501400813864159
189,balmy-sweep-11,IDHPSAC,0.9,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807404.885947,10.619172556910492,0.0,{'runtime': 5},6.45081901550293,16.011297433609993,5.392124876699502
190,cerulean-sweep-10,IDHPSAC,1e-05,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807389.347903,-104.87965738046417,0.0,{'runtime': 6},6.806729078292847,16.011297433609993,120.89095481407416
191,summer-sweep-9,IDHPSAC,0.9,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807372.943406,9.392602681699858,0.0,{'runtime': 6},6.754487991333008,16.011297433609993,6.618694751910136
192,lunar-sweep-8,IDHPSAC,0.4,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807357.86683,9.143642675295322,0.0,{'runtime': 6},6.727043151855469,14.965543983462323,5.821901308167002
193,desert-sweep-7,IDHPSAC,0.7,0.001,SAC-citation/denim-leaf-172,exp1_pseudo_random_sin,0.6,0.6,1685807341.444597,10.070857878461355,0.0,{'runtime': 5},6.135854005813599,14.965543983462323,4.894686105000968
194,effortless-sweep-6,IDHPSAC,0.01,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807325.644647,0.3879921347435804,0.0,{'runtime': 5},6.14105486869812,16.011297433609993,15.623305298866413
195,fluent-sweep-5,IDHPSAC,0.9,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807310.018475,16.42308399667518,0.0,{'runtime': 5},6.4576170444488525,20.585377984797297,4.162293988122117
196,easy-sweep-4,IDHPSAC,0.005,0.001,SAC-citation/firm-feather-173,exp1_pseudo_random_sin,0.6,0.6,1685807294.207468,-12.528743824178406,0.0,{'runtime': 6},6.590681076049805,20.585377984797297,33.1141218089757
197,noble-sweep-3,IDHPSAC,0.01,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807278.282361,-0.15675407949108333,0.0,{'runtime': 6},6.562175989151001,16.011297433609993,16.168051513101076
198,distinctive-sweep-2,IDHPSAC,0.5,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807262.407822,9.253692201823933,0.0,{'runtime': 6},6.755463123321533,16.011297433609993,6.757605231786061
199,bumbling-sweep-1,IDHPSAC,0.6,0.001,SAC-citation/divine-grass-171,exp1_pseudo_random_sin,0.6,0.6,1685807247.587072,8.84656077980219,0.0,{'runtime': 6},7.93182897567749,16.011297433609993,7.164736653807803
